AMC,Code,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
ICICI Prudential Asset Management Company Limited,147645,ICICI Prudential Global Advantage Fund (FOF),Open Ended,Other Scheme - FoF Domestic,ICICI Prudential Global Advantage Fund (FOF) - Direct Plan - IDCW,Rs. 5000/- and in multiples of Re.1 thereafter.,16-Sep-2019,,INF109KC1F42
ICICI Prudential Asset Management Company Limited,147646,ICICI Prudential Global Advantage Fund (FOF),Open Ended,Other Scheme - FoF Domestic,ICICI Prudential Global Advantage Fund (FOF) - IDCW,Rs. 5000/- and in multiples of Re.1 thereafter.,16-Sep-2019,,INF109KC1F18
ICICI Prudential Asset Management Company Limited,147647,ICICI Prudential Global Advantage Fund (FOF),Open Ended,Other Scheme - FoF Domestic,ICICI Prudential Global Advantage Fund (FOF) - Growth Option,Rs. 5000/- and in multiples of Re.1 thereafter.,16-Sep-2019,,INF109KC1F00
ICICI Prudential Asset Management Company Limited,147648,ICICI Prudential Global Advantage Fund (FOF),Open Ended,Other Scheme - FoF Domestic,ICICI Prudential Global Advantage Fund (FOF) - Direct Plan - Growth Option,Rs. 5000/- and in multiples of Re.1 thereafter.,16-Sep-2019,,INF109KC1F34
UTI Asset Mgmt. Co. Ltd.,147649,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Quarterly Dividend Option,Rs 5000,13-Sep-2019,,INF789F1AMT2INF789F1AMU0
UTI Asset Mgmt. Co. Ltd.,147650,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Growth Option,Rs 5000,13-Sep-2019,,INF789F1AMV8
UTI Asset Mgmt. Co. Ltd.,147651,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Growth Option,Rs 5000,13-Sep-2019,,INF789F1AMK1
UTI Asset Mgmt. Co. Ltd.,147658,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Half Yearly Dividend Option,Rs 5000,13-Sep-2019,,INF789F1AMY2INF789F1AMZ9
UTI Asset Mgmt. Co. Ltd.,147659,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Annual Dividend Option,Rs 5000,13-Sep-2019,,INF789F1AML9INF789F1AMM7
UTI Asset Mgmt. Co. Ltd.,147660,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Half Yearly Dividend Option,Rs 5000,13-Sep-2019,,INF789F1AMN5INF789F1AMO3
UTI Asset Mgmt. Co. Ltd.,147652,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Monthly Dividend Option,Rs 5000,13-Sep-2019,,INF789F1ANC6INF789F1AND4
UTI Asset Mgmt. Co. Ltd.,147653,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Monthly Dividend Option,Rs 5000,13-Sep-2019,,INF789F1AMR6INF789F1AMS4
UTI Asset Mgmt. Co. Ltd.,147654,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Flexi Dividend Option,Rs 5000,13-Sep-2019,,INF789F1ANA0INF789F1ANB8
UTI Asset Mgmt. Co. Ltd.,147655,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Quarterly Dividend Option,Rs 5000,13-Sep-2019,,INF789F1AMI5INF789F1AMJ3
UTI Asset Mgmt. Co. Ltd.,147656,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Direct Plan - Flexi Dividend Option,Rs 5000,13-Sep-2019,,INF789F1AMP0INF789F1AMQ8
UTI Asset Mgmt. Co. Ltd.,147657,UTi - Credit Risk Fund (Segregated - 13092019),Open Ended,Debt Scheme - Credit Risk Fund,UTI - Credit Risk Fund (Segregated - 13092019) - Regular Plan - Annual Dividend Option,Rs 5000,13-Sep-2019,,INF789F1AMW6INF789F1AMX4
ICICI Prudential Asset Management Company Limited,147661,ICICI Prudential Commodities Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,ICICI Prudential Commodities Fund - Growth Option,Rs. 5000/- (plus in multiple of Re. 1),25-Sep-2019,,INF109KC1F67
ICICI Prudential Asset Management Company Limited,147662,ICICI Prudential Commodities Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,ICICI Prudential Commodities Fund - Direct Plan - Growth Option,Rs. 5000/- (plus in multiple of Re. 1),25-Sep-2019,,INF109KC1F91
ICICI Prudential Asset Management Company Limited,147663,ICICI Prudential Commodities Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,ICICI Prudential Commodities Fund - IDCW Option,Rs. 5000/- (plus in multiple of Re. 1),25-Sep-2019,,INF109KC1F75
ICICI Prudential Asset Management Company Limited,147664,ICICI Prudential Commodities Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,ICICI Prudential Commodities Fund - Direct Plan - IDCW Option,Rs. 5000/- (plus in multiple of Re. 1),25-Sep-2019,,INF109KC1G09
Axis Asset Management Co. Ltd.,147665,Axis Nifty 100 Index Fund,Open Ended,Other Scheme - Index Funds,Axis Nifty 100 Index Fund - Regular Plan - Growth Option,Rs. 5000 and in multiples of Rs 1/- thereafter,27-Sep-2019,11-Oct-2019,INF846K01S52
Axis Asset Management Co. Ltd.,147666,Axis Nifty 100 Index Fund,Open Ended,Other Scheme - Index Funds,Axis Nifty 100 Index Fund - Direct Plan - Growth Option,Rs. 5000 and in multiples of Rs 1/- thereafter,27-Sep-2019,11-Oct-2019,INF846K01S29
